avg_flight_discount,total_flight_discount,avg_hotel_discount,total_hotel_discount,total_sessions,avg_session_duration,total_session_duration,total_flights_booked,total_hotels_booked,avg_flight_fare_usd,total_flight_fare_usd,n_unique_destinations,cluster,pc1,pc2
0.25,2,0.0,0,8,2.075,16.6,3,3,460.2,1380.6,3,1,-0.005067634423721743,1.0099113470004735
0.25,2,0.0,0,8,1.7979166666666666,14.383333333333333,4,6,298.5975,1194.39,4,1,1.060046580039236,2.2664309378670837
0.1111111111111111,1,0.0,0,9,1.9944444444444445,17.95,3,4,420.07,1260.21,3,1,-0.006424463778423126,1.927981995186233
0.0,0,0.0,0,8,1.6020833333333333,12.816666666666666,3,3,590.1233333333333,1770.37,3,1,-0.5418150873787536,2.413301432909951
0.125,1,0.125,1,8,2.785416666666667,22.283333333333335,3,5,442.95,1328.85,3,1,0.7124220940158499,1.417273966027758
0.2222222222222222,2,0.3333333333333333,3,9,1.8851851851851853,16.96666666666667,4,3,682.78,2731.12,4,1,2.0475325127204798,-0.2535390036210301
0.125,1,0.0,0,8,2.59375,20.75,3,3,577.34,1732.02,3,1,-0.08446315945192222,1.6324585114486896
0.125,1,0.0,0,8,2.497916666666667,19.983333333333334,4,4,468.18,1872.72,3,1,0.3809686629303995,2.117916618699367
0.0,0,0.0,0,8,1.3416666666666668,10.733333333333334,2,1,478.11,956.22,2,0,-1.7655388619045642,1.444985298286773
0.125,1,0.0,0,8,2.80625,22.45,0,1,0.0,0.0,0,0,-2.5537682983813315,-0.4216526338789809
0.25,2,0.0,0,8,1.38125,11.05,2,2,195.555,391.11,2,0,-1.1579604510544494,0.32543423098601076
0.0,0,0.0,0,9,2.496296296296296,22.466666666666665,4,4,370.19,1480.76,4,1,0.3362954151017011,3.053784985078179
0.2222222222222222,2,0.3333333333333333,3,9,0.8518518518518517,7.666666666666666,0,1,0.0,0.0,0,0,-1.3919566485533645,-2.7147856805622435
0.0,0,0.375,3,8,1.7708333333333333,14.166666666666666,0,0,0.0,0.0,0,0,-2.0410535301900974,-1.836366426782077
0.125,1,0.125,1,8,1.9645833333333331,15.716666666666665,0,0,0.0,0.0,0,0,-2.5384622395896153,-1.2211952265673403
0.125,1,0.25,2,8,1.6270833333333334,13.016666666666667,1,3,518.65,518.65,1,0,-0.6874916344536376,-0.6634012203886385
0.25,2,0.0,0,8,1.45,11.6,2,1,395.755,791.51,2,0,-1.2330982094499503,0.07947336160985763
0.125,1,0.125,1,8,2.4229166666666666,19.383333333333333,0,0,0.0,0.0,0,0,-2.454352008378496,-1.2683252265349712
0.0,0,0.0,0,8,2.814583333333333,22.516666666666666,4,4,785.2175,3140.87,4,1,0.7584213090577816,3.0589325431295546
0.125,1,0.25,2,8,2.86875,22.95,5,6,489.26000000000005,2446.3,4,1,2.364341257625133,1.7638297811922632
0.25,2,0.25,2,8,2.91875,23.35,3,4,390.64000000000004,1171.92,3,1,1.1438514861330606,-0.16026863699313987
0.1111111111111111,1,0.1111111111111111,1,9,1.8666666666666667,16.8,5,3,556.3399999999999,2781.7,5,1,1.4520578569004348,2.1730502165649477
0.25,2,0.125,1,8,16.416666666666668,131.33333333333334,4,2,2942.23,11768.92,3,2,6.0418685807759855,-1.1257718832582875
0.125,1,0.625,5,8,2.0083333333333333,16.066666666666666,0,0,0.0,0.0,0,0,-0.8890796204377656,-3.8543544725514485
0.1111111111111111,1,0.1111111111111111,1,9,2.4074074074074074,21.666666666666668,7,6,667.8671428571428,4675.07,6,1,3.445245330525013,3.594617194263978
0.25,2,0.0,0,8,1.5020833333333334,12.016666666666667,2,2,120.785,241.57,2,0,-1.1928610499477856,0.31673114492416693
0.0,0,0.375,3,8,2.2354166666666666,17.883333333333333,4,4,195.02999999999997,780.1199999999999,3,1,0.957056298047709,0.8546574772829023
0.4444444444444444,4,0.3333333333333333,3,9,16.229629629629628,146.06666666666666,2,4,613.56,613.56,1,3,3.9566183987545607,-4.268109877092399
0.1111111111111111,1,0.2222222222222222,2,9,3.1129629629629627,28.016666666666666,7,5,330.36,2312.52,6,1,3.130537685657102,2.6494137931222292
0.0,0,0.125,1,8,2.5083333333333333,20.066666666666666,4,4,215.51,862.04,4,1,0.4471325366045367,2.437446235354713
0.375,3,0.0,0,8,3.7979166666666666,30.383333333333333,6,6,299.0,1794.0,5,1,2.579254829631535,2.1581486612831777
0.25,2,0.0,0,8,2.2625,18.1,2,3,601.645,1203.29,2,0,-0.44567823330254885,0.4435259817741089
0.0,0,0.25,2,8,1.8291666666666666,14.633333333333333,4,4,379.205,1516.82,4,1,0.9240329938587575,1.8489160348975664
0.2222222222222222,2,0.0,0,9,1.2537037037037038,11.283333333333333,1,1,517.22,517.22,1,0,-1.6960463782036874,-0.4042653758105408
0.125,1,0.25,2,8,1.58125,12.65,3,2,219.90666666666667,659.72,2,0,-0.2720828310883183,-0.09314518001177483
0.14285714285714285,1,0.0,0,7,2.361904761904762,16.533333333333335,2,2,750.04,1500.08,2,0,-0.9413454469426192,0.8671459077064129
0.0,0,0.0,0,8,1.45625,11.65,1,3,364.7,364.7,1,0,-1.9135983061464583,1.358661365408364
0.125,1,0.25,2,8,2.125,17.0,2,3,363.23,726.46,2,0,-0.11993919294694036,-0.16556091213996332
0.0,0,0.125,1,8,2.4479166666666665,19.583333333333332,4,5,562.51,2250.04,4,1,1.081921579615688,2.6700336374813256
0.25,2,0.0,0,8,2.19375,17.55,1,0,1028.11,1028.11,1,0,-1.5523810912369798,-0.8095221306301108
0.125,1,0.125,1,8,2.275,18.2,2,1,364.81499999999994,729.6299999999999,2,0,-0.9826916891959693,0.01825035530067981
0.14285714285714285,1,0.14285714285714285,1,7,2.169047619047619,15.183333333333334,2,2,240.365,480.73,2,0,-0.9238752473557755,0.2065252317006706
0.125,1,0.25,2,8,2.0125,16.1,0,2,0.0,0.0,0,0,-1.6381795184559942,-1.4254369871601553
0.1111111111111111,1,0.1111111111111111,1,9,1.5592592592592593,14.033333333333333,0,1,0.0,0.0,0,0,-2.3007472174660024,-0.9104631112606084
0.0,0,0.125,1,8,2.0770833333333334,16.616666666666667,5,4,404.794,2023.97,4,1,0.9241100490126619,2.7226154429891913
0.0,0,0.1111111111111111,1,9,1.7759259259259261,15.983333333333334,2,2,302.09000000000003,604.1800000000001,2,0,-1.0792800341047941,0.9813764990852063
0.25,2,0.25,2,8,1.9145833333333333,15.316666666666666,2,2,293.49,586.98,2,0,-0.16465182776630008,-1.0486134508598193
0.0,0,0.0,0,8,1.9104166666666667,15.283333333333333,2,4,618.12,1236.24,1,0,-1.0693122364954142,1.769634524022837
0.14285714285714285,1,0.42857142857142855,3,7,1.7833333333333334,12.483333333333334,1,1,319.85,319.85,1,0,-0.8453153822514922,-1.9354282144956938
0.25,2,0.125,1,8,2.158333333333333,17.266666666666666,3,3,494.03000000000003,1482.0900000000001,3,1,0.45323250756912203,0.3432107720941368
0.0,0,0.125,1,8,1.75625,14.05,1,3,347.94,347.94,1,0,-1.4576083296588755,0.6718374104666767
0.4444444444444444,4,0.2222222222222222,2,9,1.5703703703703704,14.133333333333333,2,3,66.08,132.16,2,0,0.4152579287408992,-1.9397830486110668
0.1111111111111111,1,0.3333333333333333,3,9,1.4444444444444444,13.0,0,1,0.0,0.0,0,0,-1.5481663918335327,-2.138465885283609
0.3333333333333333,3,0.1111111111111111,1,9,1.740740740740741,15.666666666666668,2,2,342.05499999999995,684.1099999999999,2,0,-0.2406078305179176,-0.939774340102505
0.25,2,0.0,0,8,2.7125,21.7,5,5,199.972,999.86,5,1,1.4024501797113733,2.478727668349917
0.0,0,0.1111111111111111,1,9,1.338888888888889,12.05,0,0,0.0,0.0,0,0,-2.8559344308644676,-0.4743346387675277
0.1111111111111111,1,0.1111111111111111,1,9,2.114814814814815,19.033333333333335,5,3,595.112,2975.56,4,1,1.316791109648836,1.8498298886649756
0.5,4,0.25,2,8,18.95625,151.65,5,4,695.684,3478.42,4,3,5.981470228252355,-2.3831293996836598
0.125,1,0.125,1,8,2.24375,17.95,3,2,241.60666666666665,724.8199999999999,2,0,-0.5398885767100282,0.49527579759337365
0.25,2,0.125,1,8,1.2375,9.9,0,0,0.0,0.0,0,0,-2.384179092245168,-1.8256658085021438
0.0,0,0.4,4,10,1.1216666666666666,11.216666666666667,0,1,0.0,0.0,0,0,-1.4629512868491836,-1.9966688071564513
0.375,3,0.25,2,8,2.1,16.8,3,3,343.34,1030.02,3,1,0.9950605578902236,-0.982887370518275
0.2222222222222222,2,0.2222222222222222,2,9,2.348148148148148,21.133333333333333,4,3,316.855,1267.42,4,1,1.3228571823128137,0.3188860440118064
0.0,0,0.125,1,8,1.5395833333333333,12.316666666666666,1,2,282.67,282.67,1,0,-1.7745618854307577,0.46982565414520816
0.2222222222222222,2,0.2222222222222222,2,9,1.1314814814814815,10.183333333333334,2,2,196.14499999999998,392.28999999999996,2,0,-0.3548960886975129,-0.8452776528589631
0.3333333333333333,3,0.0,0,9,1.324074074074074,11.916666666666666,1,2,590.05,590.05,1,0,-1.1292278451983724,-0.8291921498509871
0.125,1,0.125,1,8,0.9145833333333333,7.316666666666666,0,0,0.0,0.0,0,0,-2.7311511329096323,-1.1132246811869495
0.2222222222222222,2,0.2222222222222222,2,9,14.435185185185183,129.91666666666666,4,2,240.9475,963.79,3,3,3.111974733310414,-1.5254402965348994
0.0,0,0.0,0,9,1.7703703703703704,15.933333333333334,4,3,317.935,1271.74,3,1,-0.3435063174800611,2.6078049250552344
0.25,2,0.125,1,8,1.1229166666666666,8.983333333333333,0,1,0.0,0.0,0,0,-2.1646312000660215,-1.5849580160144814
0.125,1,0.0,0,8,1.6208333333333333,12.966666666666667,1,1,467.68,467.68,1,0,-2.0190609598972173,0.19733977208592113
0.25,2,0.125,1,8,4.239583333333334,33.91666666666667,4,3,185.85250000000002,743.4100000000001,4,1,1.0650491136408795,0.6722442645122482
0.25,2,0.125,1,8,2.38125,19.05,3,3,452.94000000000005,1358.8200000000002,3,1,0.45446094780127033,0.321462204035247
0.25,2,0.25,2,8,2.152083333333333,17.216666666666665,3,2,385.83666666666664,1157.51,3,1,0.5173686341685467,-0.5391463767918565
0.25,2,0.125,1,8,9.553445533333333,76.42756426666666,5,3,2564.446,12822.23,4,2,5.5904496805526955,0.3963747575975093
0.125,1,0.25,2,8,2.73125,21.85,4,4,308.47749999999996,1233.9099999999999,4,1,1.2946790725221193,1.077439579304529
0.125,1,0.125,1,8,2.908333333333333,23.266666666666666,1,0,509.57,509.57,1,0,-1.589524075652559,-0.8241171097828215
0.125,1,0.125,1,8,1.0041666666666667,8.033333333333333,0,0,0.0,0.0,0,0,-2.7147114059001867,-1.1224364539078953
0.2222222222222222,2,0.2222222222222222,2,9,2.25,20.25,4,4,368.4225,1473.69,4,1,1.6045404868632664,0.558145067898143
0.0,0,0.25,2,8,3.7958333333333334,30.366666666666667,7,6,613.3728571428572,4293.610000000001,7,1,3.8815525281479624,3.732754803797329
0.1111111111111111,1,0.0,0,9,2.3833333333333333,21.45,4,5,735.085,2940.34,4,1,1.2527366529352129,2.651357450304433
0.0,0,0.125,1,8,1.40625,11.25,2,2,274.245,548.49,2,0,-1.2583918438456345,1.0202529498158253
0.125,1,0.0,0,8,1.5354166666666667,12.283333333333333,2,2,501.22499999999997,1002.4499999999999,2,0,-1.1840505031416797,0.9736008757099461
0.4444444444444444,4,0.4444444444444444,4,9,14.692592592592595,132.23333333333335,3,3,8713.963333333333,26141.89,2,2,12.364583113989273,-4.624593423059628
0.2222222222222222,2,0.2222222222222222,2,9,11.507668040740741,103.56901236666667,3,2,2404.813333333333,7214.44,2,3,4.092532156751798,-1.8031289503297407
0.125,1,0.0,0,8,2.739583333333333,21.916666666666664,2,3,389.97,779.94,2,0,-0.8074202000079784,1.084241145732646
0.3,3,0.1,1,10,1.6616666666666666,16.616666666666667,2,2,238.91,477.82,2,0,-0.279949608040358,-0.8403784750151524
0.25,2,0.125,1,8,15.145351697916666,121.16281358333333,6,5,1769.6000000000001,10617.6,5,3,6.8565010936259885,0.8360369938263283
0.0,0,0.1111111111111111,1,9,1.3685185185185185,12.316666666666666,0,1,0.0,0.0,0,0,-2.6095857865267744,-0.2486433861700947
0.0,0,0.0,0,8,1.7854166666666667,14.283333333333333,3,3,260.84666666666664,782.54,3,1,-0.8261462971655155,2.4038553351568637
0.25,2,0.125,1,8,16.352083333333333,130.81666666666666,2,1,1200.2,2400.4,1,3,2.289288301845206,-2.446778019308458
0.4444444444444444,4,0.3333333333333333,3,9,2.5370370370370368,22.833333333333332,5,5,357.62199999999996,1788.11,5,1,3.381486962938198,-0.608561067707769
0.125,1,0.125,1,8,2.3333333333333335,18.666666666666668,2,3,606.76,1213.52,2,0,-0.3061489635648799,0.4580584084681238
0.0,0,0.0,0,8,1.8979166666666667,15.183333333333334,1,2,616.02,616.02,1,0,-1.9321298815888501,1.066477211421955
0.1111111111111111,1,0.2222222222222222,2,9,0.9648148148148148,8.683333333333334,1,0,191.33,191.33,1,0,-1.6724586146242926,-1.1780560236477393
0.125,1,0.25,2,8,2.566666666666667,20.533333333333335,4,3,485.1525,1940.61,4,1,1.2302592729245732,0.8641396641694702
0.25,2,0.125,1,8,2.4104166666666664,19.28333333333333,2,2,442.53,885.06,2,0,-0.3702297716132022,-0.44985372461260864
0.2222222222222222,2,0.2222222222222222,2,9,1.7592592592592593,15.833333333333334,1,1,363.17,363.17,1,0,-0.909012373804067,-1.6890439478683896
0.125,1,0.0,0,8,1.9229166666666666,15.383333333333333,3,3,504.45,1513.35,3,1,-0.27795823717971463,1.7035218213604717
0.0,0,0.0,0,8,1.1666666666666667,9.333333333333334,1,1,617.12,617.12,1,0,-2.306282274934909,0.9126675961550925
0.0,0,0.125,1,8,1.6020833333333333,12.816666666666666,1,1,313.91,313.91,1,0,-1.9861419099483866,0.2322556327847085
0.3333333333333333,3,0.2222222222222222,2,9,1.5518518518518518,13.966666666666667,2,2,194.445,388.89,2,0,-0.002612945531081668,-1.5320765601349713
0.0,0,0.25,2,8,1.3979166666666667,11.183333333333334,2,3,1561.665,3123.33,2,1,0.3737351348058896,0.5287814881138254
0.0,0,0.125,1,8,2.877083333333333,23.016666666666666,4,4,470.2425,1880.97,4,1,0.8123341617608515,2.3976557012748274
0.0,0,0.0,0,8,1.99375,15.95,2,4,364.96000000000004,729.9200000000001,2,1,-1.0105187894208763,2.070340714778963
0.25,2,0.25,2,8,1.0875,8.7,0,0,0.0,0.0,0,0,-2.0013675981892916,-2.467406563191355
0.1111111111111111,1,0.1111111111111111,1,9,1.0166666666666666,9.15,1,2,274.62,274.62,1,0,-1.5219543555803736,-0.11151091439902455
0.4,4,0.1,1,10,2.09,20.9,3,3,420.16333333333336,1260.49,3,1,1.0210287904691864,-0.7411331769843945
0.125,1,0.125,1,8,2.2729166666666667,18.183333333333334,4,4,464.525,1858.1,3,1,0.745747573512326,1.4839149104024536
0.0,0,0.125,1,8,2.4645833333333336,19.71666666666667,4,3,445.65,1782.6,4,1,0.46733511990562815,2.2113281658413815
0.42857142857142855,3,0.0,0,7,3.1357142857142857,21.95,3,5,576.2199999999999,1728.6599999999999,3,1,1.0040655138297385,0.5736287338671707
0.125,1,0.5,4,8,0.9208333333333334,7.366666666666667,0,0,0.0,0.0,0,0,-1.4989887387636622,-3.085362717949634
0.125,1,0.0,0,8,2.5166666666666666,20.133333333333333,5,2,440.40200000000004,2202.01,3,1,0.2130495513499273,1.901313008593947
0.125,1,0.125,1,8,2.15625,17.25,4,3,305.0525,1220.21,4,1,0.5342445875989041,1.5648313064145585
0.25,2,0.25,2,8,9.8808068125,79.0464545,3,3,1031.3066666666666,3093.92,2,3,2.5628349712048535,-1.4200695915080475
0.0,0,0.375,3,8,1.3791666666666667,11.033333333333333,0,0,0.0,0.0,0,0,-2.112929545952326,-1.7960916995370106
0.25,2,0.0,0,8,1.3791666666666667,11.033333333333333,1,2,100.34,100.34,1,0,-1.7412021727867772,-0.20204085240566605
0.2222222222222222,2,0.1111111111111111,1,9,1.3703703703703705,12.333333333333334,2,1,370.02500000000003,740.0500000000001,2,0,-0.8036711522374306,-0.48866590411308447
0.125,1,0.125,1,8,3.316666666666667,26.533333333333335,0,1,0.0,0.0,0,0,-2.049761607534889,-1.1313034339760968
0.0,0,0.25,2,8,1.71875,13.75,3,4,442.21666666666664,1326.6499999999999,3,1,0.3980169520625256,1.3201247667644416
0.1,1,0.1,1,10,2.993333333333333,29.933333333333334,2,3,282.21500000000003,564.4300000000001,2,1,-0.24944303363122997,0.45345007528271497
0.25,2,0.125,1,8,1.8479166666666667,14.783333333333333,2,2,294.24,588.48,2,0,-0.5866520151995077,-0.38463039527514015
0.125,1,0.25,2,8,0.8291666666666666,6.633333333333333,0,1,0.0,0.0,0,0,-2.0959122926557177,-1.5326811888303902
0.125,1,0.125,1,8,2.464583333333333,19.716666666666665,1,1,248.08,248.08,1,0,-1.5770802573127076,-0.5309967006208155
0.125,1,0.25,2,8,1.65,13.2,0,0,0.0,0.0,0,0,-2.185853964923186,-1.8460120267227202
0.25,2,0.0,0,8,2.5229166666666667,20.183333333333334,4,4,952.9200000000001,3811.6800000000003,3,1,1.2394521495813873,1.4325471086751143
0.375,3,0.125,1,8,1.4916666666666667,11.933333333333334,1,1,818.81,818.81,1,0,-0.8600148810704554,-1.8299438320168055
0.25,2,0.5,4,8,5.910329422916667,47.282635383333336,7,6,379.04857142857145,2653.34,6,1,5.013013570731526,0.5326567874653391
0.125,1,0.0,0,8,2.5708333333333333,20.566666666666666,3,3,543.22,1629.66,3,1,-0.12161761155941551,1.6357896610858438
0.0,0,0.375,3,8,3.0416666666666665,24.333333333333332,4,5,308.90999999999997,1235.6399999999999,4,1,1.7153511734659157,1.2965126110221545
0.125,1,0.5,4,8,1.75625,14.05,3,2,450.67,1352.01,3,1,1.0403005153115874,-1.1353895182285048
0.375,3,0.25,2,8,1.74375,13.95,1,1,794.63,794.63,1,0,-0.41698091645432794,-2.5113137704029755
0.0,0,0.0,0,8,1.5020833333333332,12.016666666666666,1,1,1091.79,1091.79,1,0,-1.9784358407349376,0.8444774000853104
0.0,0,0.14285714285714285,1,7,1.5023809523809522,10.516666666666666,2,0,726.225,1452.45,1,0,-1.6940185147526405,0.2205505555420777
0.25,2,0.125,1,8,1.7145833333333333,13.716666666666667,1,1,104.12,104.12,1,0,-1.5077651422496674,-1.1228902184551388
0.2222222222222222,2,0.0,0,9,2.237037037037037,20.133333333333333,4,4,392.02750000000003,1568.1100000000001,4,1,0.8546337305503874,1.7999211401052155
0.125,1,0.0,0,8,0.8625,6.9,0,0,0.0,0.0,0,0,-3.1510475925449564,-0.4507038810574643
0.125,1,0.25,2,8,1.8791666666666667,15.033333333333333,2,2,409.025,818.05,2,0,-0.3706710452615165,-0.3714870892233103
0.5,4,0.125,1,8,2.239583333333333,17.916666666666664,0,3,0.0,0.0,0,0,-0.9031320721654558,-2.600405049256472
0.1,1,0.1,1,10,2.0083333333333337,20.083333333333336,4,6,344.555,1378.22,4,1,1.4359677208711612,2.3260797128080886
0.4444444444444444,4,0.0,0,9,3.072222222222222,27.65,2,3,359.91499999999996,719.8299999999999,2,0,0.15723149035687403,-0.8778010510524187
0.375,3,0.25,2,8,3.279166666666667,26.233333333333334,2,5,459.085,918.17,2,1,1.2216118709293684,-1.1896357560677977
0.2222222222222222,2,0.1111111111111111,1,9,2.227777777777778,20.05,4,3,361.2425,1444.97,4,1,0.9637728238633787,0.9519654182877381
0.25,2,0.125,1,8,1.9395833333333332,15.516666666666666,3,4,242.88,728.64,3,1,0.4111343555078749,0.6018041151034708
0.125,1,0.125,1,8,16.585416666666667,132.68333333333334,2,4,3920.67,7841.34,1,2,4.842772059688216,-1.2401863355657465
0.125,1,0.125,1,8,1.15625,9.25,3,1,405.5,1216.5,3,1,-0.585017994932462,0.6701682954466068
0.0,0,0.125,1,8,1.0708333333333333,8.566666666666666,0,2,0.0,0.0,0,0,-2.509038850071348,0.007794758426322577
0.375,3,0.125,1,8,2.1791666666666667,17.433333333333334,6,6,442.7816666666667,2656.69,5,1,2.918654609255656,1.6724820555310946
0.0,0,0.25,2,8,1.50625,12.05,3,3,251.95000000000002,755.85,3,1,-0.06529143387328577,1.11848568942289
0.25,2,0.25,2,8,1.7895833333333333,14.316666666666666,2,2,317.265,634.53,2,0,-0.16944251517247622,-1.0369433483608896
0.1111111111111111,1,0.0,0,9,1.759259259259259,15.833333333333332,5,4,213.53000000000003,1067.65,5,1,0.8144599034367358,3.029213125202934
0.25,2,0.375,3,8,1.2395833333333335,9.916666666666668,0,0,0.0,0.0,0,0,-1.563119815380632,-3.1402102724046865
0.625,5,0.0,0,8,1.3,10.4,1,2,411.88,411.88,1,0,-0.7178166058102305,-2.2537259666766696
0.2222222222222222,2,0.2222222222222222,2,9,2.487037037037037,22.383333333333333,4,3,1320.8400000000001,5283.360000000001,4,1,2.5225875457550107,0.2963471017525651
0.25,2,0.0,0,8,2.5416666666666665,20.333333333333332,1,0,472.44,472.44,1,0,-1.800268357641462,-0.8058478152523192
0.125,1,0.0,0,8,2.189583333333333,17.516666666666666,1,1,467.35,467.35,1,0,-1.9148729415511385,0.13887915530556388
0.375,3,0.125,1,8,6.3189054124999995,50.551243299999996,4,3,422.5775,1690.31,3,1,1.7740944466106692,-0.5192192085949697
0.0,0,0.125,1,8,1.3833333333333333,11.066666666666666,2,3,402.865,805.73,2,0,-0.9238408005237151,1.2451319610463185
0.2222222222222222,2,0.1111111111111111,1,9,16.32037037037037,146.88333333333333,6,5,547.7816666666666,3286.69,5,3,5.373353603992775,0.6574253944371634
0.0,0,0.125,1,8,1.7125,13.7,1,1,333.55,333.55,1,0,-1.9548608195431056,0.21950722863439598
0.0,0,0.125,1,8,2.33125,18.65,5,5,328.81399999999996,1644.07,5,1,1.3439577219604315,3.2210243568583357
0.1111111111111111,1,0.2222222222222222,2,9,1.8592592592592594,16.733333333333334,3,4,186.15,558.45,2,1,0.2795473933014002,0.41221180556197967
0.25,2,0.25,2,8,1.2395833333333335,9.916666666666668,1,1,509.54,509.54,1,0,-0.957152122926084,-1.7599946604548082
0.1111111111111111,1,0.2222222222222222,2,9,2.275925925925926,20.483333333333334,5,5,348.132,1740.66,5,1,2.11510920050478,1.963076447513709
0.1111111111111111,1,0.0,0,9,2.162962962962963,19.466666666666665,1,3,271.98,271.98,1,0,-1.446985483458336,0.6127522279170785
0.125,1,0.0,0,8,1.0041666666666667,8.033333333333333,1,2,323.87,323.87,1,0,-1.972330372537346,0.49988625198839587
0.0,0,0.1,1,10,1.7616666666666667,17.616666666666667,3,3,158.32000000000002,474.96000000000004,3,1,-0.3348924681345513,1.7459080509287916
0.0,0,0.0,0,8,2.1791666666666667,17.433333333333334,6,7,328.9266666666667,1973.56,4,1,1.4699473418104614,4.295613260916555
0.3333333333333333,3,0.0,0,9,1.7018518518518517,15.316666666666666,0,0,0.0,0.0,0,0,-2.357667885700295,-1.8166860679426735
0.25,2,0.125,1,8,1.5020833333333332,12.016666666666666,2,1,396.115,792.23,2,0,-0.8129269465354766,-0.5830653595370034
0.0,0,0.125,1,8,1.80625,14.45,3,2,310.2366666666666,930.7099999999999,3,1,-0.6048652291804191,1.5142118091332517
0.1111111111111111,1,0.0,0,9,2.642592592592593,23.783333333333335,6,5,513.435,3080.6099999999997,5,1,1.9951366470355856,3.410402099444627
0.25,2,0.125,1,8,1.9791666666666667,15.833333333333334,1,1,504.02,504.02,1,0,-1.2348640309437047,-1.1784883267548765
0.25,2,0.0,0,8,1.1104166666666668,8.883333333333335,1,1,1024.61,1024.61,1,0,-1.512575165656858,-0.4689501708803369
0.125,1,0.125,1,8,3.4645833333333336,27.71666666666667,3,3,551.4366666666666,1654.31,3,1,0.46067047408221284,0.8864863308996742
0.0,0,0.0,0,9,1.9555555555555557,17.6,3,3,239.82666666666668,719.48,2,1,-0.9370563717612389,2.0527778626629734
0.125,1,0.125,1,8,1.8354166666666667,14.683333333333334,0,0,0.0,0.0,0,0,-2.5621660320218393,-1.2079131356673716
0.0,0,0.5,4,8,2.052083333333333,16.416666666666664,3,4,303.86999999999995,911.6099999999999,3,1,1.1462666254244616,-0.024529912942234496
0.125,1,0.25,2,8,2.2354166666666666,17.883333333333333,2,2,289.8,579.6,2,0,-0.39630395911370203,-0.40218486034378326
0.125,1,0.0,0,8,2.089583333333333,16.716666666666665,2,1,890.215,1780.43,2,0,-1.0259964606593446,0.6683269716269808
0.375,3,0.25,2,8,2.1333333333333333,17.066666666666666,4,4,275.7775,1103.11,2,1,1.24868761396144,-0.8126542936396547
0.125,1,0.25,2,8,2.1520833333333336,17.21666666666667,4,2,725.5450000000001,2902.1800000000003,4,1,1.1943840961128849,0.6760786923763799
0.375,3,0.0,0,8,2.2041666666666666,17.633333333333333,4,4,341.08,1364.32,4,1,0.9907806439220039,1.0872578844533662
0.0,0,0.125,1,8,2.5395833333333333,20.316666666666666,2,2,225.18,450.36,2,0,-1.0878635781352435,0.9061557988587767
0.2857142857142857,2,0.2857142857142857,2,7,1.3666666666666667,9.566666666666666,1,1,271.28,271.28,1,0,-1.075704708060162,-1.9155581829566772
0.25,2,0.0,0,8,2.058333333333333,16.466666666666665,2,1,405.39,810.78,2,0,-1.1141061890493718,0.016439361898627318
0.375,3,0.0,0,8,0.95625,7.65,1,1,114.12,114.12,1,0,-1.763945195477503,-1.067692231592962
0.25,2,0.0,0,8,2.0729166666666665,16.583333333333332,4,4,413.21,1652.84,4,1,0.7632308209922503,1.7794599406903489
0.25,2,0.125,1,8,10.973778806250001,87.79023045000001,6,6,781.3866666666667,4688.32,5,3,4.777388924495887,1.4592543918286578
0.0,0,0.0,0,8,2.125,17.0,3,3,1314.6966666666667,3944.09,3,1,0.25385172005715556,2.338832698817145
0.125,1,0.25,2,8,1.9979166666666668,15.983333333333334,1,1,851.82,851.82,1,0,-0.9136791175642709,-1.1830379507989428
0.2857142857142857,2,0.14285714285714285,1,7,2.4142857142857146,16.900000000000002,3,4,550.1966666666666,1650.59,3,1,0.7455425781440602,0.4388618590500688
0.0,0,0.25,2,8,1.95,15.6,1,1,336.32,336.32,1,0,-1.4993839597048884,-0.46227645728877814
0.0,0,0.125,1,8,1.9208333333333332,15.366666666666665,4,4,157.6375,630.55,2,1,-0.20177427685128244,1.9049380463218883
0.125,1,0.0,0,8,4.022916666666666,32.18333333333333,3,2,338.22666666666663,1014.68,3,1,-0.29367415162107036,1.2634036652958722
0.2222222222222222,2,0.2222222222222222,2,9,2.8240740740740744,25.416666666666668,3,4,256.42333333333335,769.27,3,1,1.043820542096265,-0.0394317700262739
0.2222222222222222,2,0.1111111111111111,1,9,1.738888888888889,15.65,1,1,234.08,234.08,1,0,-1.3728777732897057,-1.0573883504698636
0.0,0,0.0,0,8,2.63125,21.05,2,3,634.8,1269.6,2,1,-0.9281242296014641,1.7624290787382364
0.25,2,0.25,2,8,10.3686541125,82.9492329,3,2,189.93666666666664,569.81,2,3,1.5992932797545958,-1.6751257523468053
0.3333333333333333,3,0.0,0,9,1.3185185185185186,11.866666666666667,1,1,509.26,509.26,1,0,-1.4162094982761972,-1.0517753042822517
0.1111111111111111,1,0.1111111111111111,1,9,1.838888888888889,16.55,3,5,364.0833333333333,1092.25,3,1,0.5372525886300564,1.5552179363929608
0.25,2,0.125,1,8,16.522916666666667,132.18333333333334,4,4,3643.5975,14574.39,2,2,7.124976355761941,-0.9806748275009467
0.0,0,0.0,0,8,2.9375,23.5,1,2,389.94,389.94,1,0,-1.8681849731835551,0.9756285465848105
0.0,0,0.25,2,8,2.1125,16.9,2,4,269.81,539.62,2,1,-0.24068166888485767,0.748536148065638
0.0,0,0.0,0,8,1.79375,14.35,2,2,286.625,573.25,2,0,-1.5881687659318686,1.6369555115555783
