age,gender,married,has_children,n_unique_destinations,avg_flight_fare_usd,total_flight_fare_usd,total_flights_booked,total_hotels_booked,total_flight_discount,avg_flight_discount,flight_discount_ratio,avg_flight_discount_percentage,avg_checked_bags,total_cancellations,cancellation_rate,flight_hotel_combo_ratio,hotel_booking_ratio,cluster
34,0.0,0,0,2,485.07666666666665,1455.23,3,1,1,0.1111111111111111,0.33333322222225925,0.0006871765970415833,0.9999996666667778,0,0.0,0.11111109876543349,0.24999993750001562,2
53,0.0,0,1,2,784.8000000000001,1569.6000000000001,2,2,3,0.375,1.499999250000375,0.0019113149834917714,0.99999950000025,0,0.0,0.24999996875000394,0.49999987500003124,1
46,1.0,1,1,2,363.625,727.25,2,2,0,0.0,0.0,0.0,0.99999950000025,0,0.0,0.24999996875000394,0.49999987500003124,2
35,0.0,0,1,1,217.55,217.55,1,1,1,0.1111111111111111,0.9999990000010001,0.004596644428422687,0.0,0,0.0,0.11111109876543349,0.499999750000125,2
50,0.0,1,1,1,858.59,858.59,1,1,1,0.125,0.9999990000010001,0.0011647002630304332,0.0,0,0.0,0.12499998437500197,0.499999750000125,2
43,0.0,0,0,3,444.1066666666666,1332.32,3,5,3,0.375,0.9999996666667778,0.002251711298898379,0.33333322222225925,0,0.0,0.3749999531250059,0.6249999218750099,1
29,0.0,1,1,2,409.955,819.91,2,3,2,0.25,0.99999950000025,0.0024392921144524497,0.499999750000125,0,0.0,0.24999996875000394,0.599999880000024,1
54,0.0,1,0,3,514.9933333333333,1544.98,3,3,2,0.25,0.6666664444445185,0.00129451513851667,0.6666664444445185,0,0.0,0.3749999531250059,0.49999991666668053,1
29,0.0,0,0,4,310.78000000000003,1243.1200000000001,4,4,1,0.125,0.24999993750001562,0.0008044275686945526,0.49999987500003124,0,0.0,0.4999999375000079,0.4999999375000079,4
26,1.0,1,0,1,201.0,201.0,1,2,2,0.25,1.9999980000020001,0.009950248706715181,0.0,0,0.0,0.12499998437500197,0.6666664444445185,1
52,1.0,1,1,1,318.84,318.84,1,2,1,0.1,0.9999990000010001,0.003136369329016531,0.9999990000010001,0,0.0,0.09999999000000101,0.6666664444445185,2
34,0.0,1,1,4,720.2725,2881.09,4,4,1,0.1111111111111111,0.24999993750001562,0.00034709085785341974,0.7499998125000469,0,0.0,0.44444439506173394,0.4999999375000079,4
33,0.0,1,0,2,467.35,934.7,2,4,3,0.375,1.499999250000375,0.0032095859599769057,0.0,0,0.0,0.24999996875000394,0.6666665555555741,1
68,0.0,1,0,0,0.0,0.0,0,0,1,0.125,1000000.0,1000000.0,0.0,0,0.0,0.0,0.0,0
48,0.0,0,1,3,323.78333333333336,971.35,3,5,1,0.125,0.33333322222225925,0.0010294950316266072,0.0,0,0.0,0.3749999531250059,0.6249999218750099,4
52,0.0,1,0,3,513.3425,2053.37,4,3,0,0.0,0.0,0.0,0.49999987500003124,0,0.0,0.3749999531250059,0.4285713673469475,4
41,0.0,1,1,2,407.895,815.79,2,2,3,0.2727272727272727,1.499999250000375,0.003677416977803826,0.0,0,0.0,0.1818181652892577,0.49999987500003124,1
24,0.0,0,1,3,1346.2975000000001,5385.1900000000005,4,3,2,0.25,0.49999987500003124,0.0003713889388542671,0.7499998125000469,1,0.1428571224489825,0.24999996875000394,0.4285713673469475,7
45,0.0,1,1,2,387.595,775.19,2,2,2,0.25,0.99999950000025,0.0025800126387337135,0.499999750000125,0,0.0,0.24999996875000394,0.49999987500003124,1
40,1.0,0,1,3,192.544,962.72,5,5,1,0.125,0.199999960000008,0.001038723615341196,0.599999880000024,1,0.09999999000000101,0.6249999218750099,0.499999950000005,7
52,0.0,1,0,3,228.47000000000003,685.4100000000001,3,2,0,0.0,0.0,0.0,0.6666664444445185,0,0.0,0.24999996875000394,0.399999920000016,2
19,0.0,0,1,0,0.0,0.0,0,0,1,0.125,1000000.0,1000000.0,0.0,0,0.0,0.0,0.0,0
33,0.0,0,1,2,568.2566666666667,1704.77,3,3,2,0.25,0.6666664444445185,0.0011731787858930067,1.6666661111112961,1,0.16666663888889352,0.3749999531250059,0.49999991666668053,7
39,0.0,0,0,3,126.54,379.62,3,3,3,0.375,0.9999996666667778,0.007902639460769613,0.6666664444445185,0,0.0,0.24999996875000394,0.49999991666668053,1
42,1.0,1,1,3,292.84666666666664,878.54,3,2,3,0.375,0.9999996666667778,0.0034147562963385207,0.9999996666667778,0,0.0,0.24999996875000394,0.399999920000016,1
26,0.0,0,1,0,0.0,0.0,0,0,4,0.4444444444444444,4000000.0,4000000.0,0.0,0,0.0,0.0,0.0,3
48,0.0,1,0,0,0.0,0.0,0,1,1,0.125,1000000.0,1000000.0,0.0,0,0.0,0.0,0.9999990000010001,6
52,0.0,1,1,4,500.64,2002.56,4,4,1,0.125,0.24999993750001562,0.0004993608179034032,0.7499998125000469,0,0.0,0.4999999375000079,0.4999999375000079,4
42,1.0,0,0,4,539.998,2699.9900000000002,5,6,2,0.25,0.399999920000016,0.0007407434839607763,0.599999880000024,1,0.09090908264462885,0.6249999218750099,0.5454544958677732,7
31,0.0,0,0,2,298.975,597.95,2,4,2,0.2222222222222222,0.99999950000025,0.0033447612620708064,0.99999950000025,0,0.0,0.22222219753086697,0.6666665555555741,1
32,0.0,0,0,2,378.655,757.31,2,2,4,0.5,1.9999990000005,0.005281852867013703,0.0,0,0.0,0.24999996875000394,0.49999987500003124,1
43,0.0,0,1,3,448.5233333333333,1345.57,3,4,0,0.0,0.0,0.0,0.33333322222225925,0,0.0,0.3749999531250059,0.57142848979593,4
48,0.0,0,0,2,1526.89,3053.78,2,2,0,0.0,0.0,0.0,1.499999250000375,0,0.0,0.24999996875000394,0.49999987500003124,2
47,0.0,0,0,3,465.01,1395.03,3,2,1,0.125,0.33333322222225925,0.0007168304619134853,0.9999996666667778,0,0.0,0.24999996875000394,0.399999920000016,2
36,0.0,0,0,2,114.905,229.81,2,2,3,0.375,1.499999250000375,0.013054262159809137,0.0,0,0.0,0.24999996875000394,0.49999987500003124,1
48,0.0,0,0,4,119.0325,476.13,4,3,1,0.125,0.24999993750001562,0.002100266729464082,0.49999987500003124,0,0.0,0.24999996875000394,0.4285713673469475,4
35,0.0,0,0,3,250.6,751.8,3,3,0,0.0,0.0,0.0,0.6666664444445185,0,0.0,0.3749999531250059,0.49999991666668053,4
39,0.0,0,1,2,742.105,1484.21,2,2,1,0.125,0.499999750000125,0.0006737591037159437,0.0,0,0.0,0.24999996875000394,0.49999987500003124,2
52,0.0,0,0,3,263.91333333333336,791.74,3,2,0,0.0,0.0,0.0,0.6666664444445185,0,0.0,0.24999996875000394,0.399999920000016,2
24,0.0,0,0,0,0.0,0.0,0,1,1,0.125,1000000.0,1000000.0,0.0,0,0.0,0.0,0.9999990000010001,6
45,1.0,0,0,3,164.46,493.38000000000005,3,2,3,0.375,0.9999996666667778,0.0060805058857665364,0.33333322222225925,0,0.0,0.24999996875000394,0.399999920000016,1
33,0.0,1,0,1,2390.41,4780.82,2,2,4,0.4444444444444444,1.9999990000005,0.000836676553219599,0.0,1,0.24999993750001562,0.22222219753086697,0.49999987500003124,7
45,1.0,0,1,4,129.57750000000001,518.3100000000001,4,4,1,0.125,0.24999993750001562,0.0019293472980854171,0.24999993750001562,0,0.0,0.4999999375000079,0.4999999375000079,4
26,1.0,0,0,1,462.04499999999996,924.0899999999999,2,3,3,0.375,1.499999250000375,0.003246437031840582,0.499999750000125,0,0.0,0.24999996875000394,0.599999880000024,1
56,1.0,1,1,4,536.0980000000001,2680.4900000000002,5,5,0,0.0,0.0,0.0,0.399999920000016,0,0.0,0.6249999218750099,0.499999950000005,4
36,1.0,1,0,3,297.15333333333336,891.46,3,3,1,0.125,0.33333322222225925,0.0011217553214706714,0.6666664444445185,0,0.0,0.3749999531250059,0.49999991666668053,4
48,0.0,1,0,1,570.93,570.93,1,2,2,0.2222222222222222,1.9999980000020001,0.0035030564105878897,0.0,0,0.0,0.11111109876543349,0.6666664444445185,1
38,0.0,0,1,6,603.6233333333333,3621.7400000000002,6,5,2,0.25,0.33333327777778704,0.0005522207556168525,0.49999991666668053,0,0.0,0.6249999218750099,0.4545454132231443,4
66,1.0,1,0,3,537.83,1613.49,3,3,1,0.125,0.33333322222225925,0.0006197745256433107,1.333332888889037,0,0.0,0.24999996875000394,0.49999991666668053,4
49,0.0,1,0,5,301.11199999999997,1505.56,5,4,1,0.125,0.199999960000008,0.000664204680873426,0.799999840000032,0,0.0,0.4999999375000079,0.44444439506173394,4
52,0.0,1,0,6,496.365,2978.19,6,4,1,0.1,0.16666663888889352,0.0003357744132054119,0.0,0,0.0,0.39999996000000404,0.39999996000000404,4
42,0.0,0,0,2,334.51,669.02,2,4,2,0.25,0.99999950000025,0.0029894472467348553,0.499999750000125,0,0.0,0.24999996875000394,0.6666665555555741,1
34,0.0,0,1,1,188.13,188.13,1,1,1,0.125,0.9999990000010001,0.0053154733146469286,0.0,0,0.0,0.12499998437500197,0.499999750000125,2
39,0.0,0,0,3,463.68333333333334,1391.05,3,5,0,0.0,0.0,0.0,0.33333322222225925,0,0.0,0.3749999531250059,0.6249999218750099,4
20,0.0,0,0,3,1053.5033333333333,3160.51,3,3,0,0.0,0.0,0.0,0.0,0,0.0,0.3749999531250059,0.49999991666668053,4
42,1.0,1,1,1,552.2049999999999,1104.4099999999999,2,2,2,0.25,0.99999950000025,0.0018109216669435068,0.99999950000025,0,0.0,0.24999996875000394,0.49999987500003124,1
46,0.0,1,0,2,322.18,644.36,2,3,1,0.125,0.499999750000125,0.0015519274915390038,0.99999950000025,0,0.0,0.24999996875000394,0.599999880000024,2
30,0.0,0,0,0,0.0,0.0,0,1,1,0.125,1000000.0,1000000.0,0.0,0,0.0,0.0,0.9999990000010001,6
32,0.0,0,0,1,620.07,620.07,1,1,0,0.0,0.0,0.0,2.9999970000030003,0,0.0,0.12499998437500197,0.499999750000125,2
40,0.0,0,0,3,301.6166666666666,904.8499999999999,3,3,0,0.0,0.0,0.0,0.0,0,0.0,0.3749999531250059,0.49999991666668053,4
35,0.0,0,0,3,424.85999999999996,1274.58,3,3,1,0.125,0.33333322222225925,0.0007845721721786218,0.6666664444445185,0,0.0,0.24999996875000394,0.49999991666668053,4
37,0.0,0,0,2,298.655,597.31,2,2,3,0.375,1.499999250000375,0.005022517612257425,0.499999750000125,0,0.0,0.24999996875000394,0.49999987500003124,1
43,0.0,0,1,2,423.495,846.99,2,3,3,0.375,1.499999250000375,0.0035419544462839533,0.499999750000125,0,0.0,0.24999996875000394,0.599999880000024,1
46,0.0,1,1,3,377.98,1133.94,3,3,1,0.1,0.33333322222225925,0.0008818808747536192,0.6666664444445185,0,0.0,0.19999998000000202,0.49999991666668053,2
41,0.0,0,0,2,915.655,1831.31,2,2,2,0.25,0.99999950000025,0.0010921143874646486,0.0,0,0.0,0.24999996875000394,0.49999987500003124,1
50,0.0,0,0,2,451.975,903.95,2,3,0,0.0,0.0,0.0,0.0,0,0.0,0.24999996875000394,0.599999880000024,2
45,0.0,1,0,3,563.0975000000001,2252.3900000000003,4,3,2,0.2222222222222222,0.49999987500003124,0.0008879456928471775,0.7499998125000469,0,0.0,0.22222219753086697,0.4285713673469475,1
41,1.0,0,0,3,440.7975,1763.19,4,4,2,0.25,0.49999987500003124,0.0011343077030074422,0.7499998125000469,1,0.12499998437500197,0.4999999375000079,0.4999999375000079,7
50,0.0,1,0,0,0.0,0.0,0,2,1,0.125,1000000.0,1000000.0,0.0,0,0.0,0.0,0.99999950000025,6
30,0.0,0,0,3,440.5725,1762.29,4,4,0,0.0,0.0,0.0,0.7499998125000469,0,0.0,0.3749999531250059,0.4999999375000079,4
55,0.0,1,1,1,565.09,565.09,1,1,1,0.125,0.9999990000010001,0.001769629613389673,1.9999980000020001,0,0.0,0.12499998437500197,0.499999750000125,2
34,0.0,0,1,1,807.06,807.06,1,0,1,0.125,0.9999990000010001,0.001239065247640739,0.9999990000010001,0,0.0,0.0,0.0,0
43,0.0,0,1,1,1483.3049999999998,2966.6099999999997,2,2,0,0.0,0.0,0.0,0.99999950000025,0,0.0,0.24999996875000394,0.49999987500003124,2
40,1.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
37,0.0,0,0,1,800.95,800.95,1,1,4,0.5,3.9999960000040002,0.004994069536183195,0.9999990000010001,0,0.0,0.12499998437500197,0.499999750000125,1
47,0.0,0,0,7,367.50857142857143,2572.56,7,5,1,0.125,0.1428571224489825,0.0003887178528824526,0.857142734693895,0,0.0,0.6249999218750099,0.41666663194444736,4
45,0.0,0,1,2,227.595,455.19,2,2,3,0.375,1.499999250000375,0.006590654437508173,0.499999750000125,0,0.0,0.24999996875000394,0.49999987500003124,1
77,0.0,1,0,0,0.0,0.0,0,1,2,0.2222222222222222,2000000.0,2000000.0,0.0,0,0.0,0.0,0.9999990000010001,6
57,0.0,1,0,2,655.7650000000001,1311.5300000000002,2,2,1,0.125,0.499999750000125,0.0007624682616772254,1.499999250000375,0,0.0,0.24999996875000394,0.49999987500003124,2
45,0.0,0,0,5,388.3933333333334,2330.36,6,5,1,0.125,0.16666663888889352,0.000429118247640228,0.33333327777778704,0,0.0,0.6249999218750099,0.4545454132231443,4
39,0.0,0,0,4,231.542,1157.71,5,4,0,0.0,0.0,0.0,0.599999880000024,0,0.0,0.4999999375000079,0.44444439506173394,4
37,0.0,1,0,2,600.7,1201.4,2,3,0,0.0,0.0,0.0,0.0,0,0.0,0.22222219753086697,0.599999880000024,2
36,0.0,0,0,1,187.19,187.19,1,1,1,0.14285714285714285,0.9999990000010001,0.005342165685441713,0.0,0,0.0,0.1428571224489825,0.499999750000125,2
70,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
37,0.0,1,1,1,274.75,274.75,1,2,1,0.125,0.9999990000010001,0.0036396724162341314,0.0,0,0.0,0.12499998437500197,0.6666664444445185,2
33,0.0,0,0,1,551.81,551.81,1,4,2,0.25,1.9999980000020001,0.0036244359405874565,0.9999990000010001,0,0.0,0.12499998437500197,0.799999840000032,1
37,0.0,0,1,2,456.745,913.49,2,2,1,0.125,0.499999750000125,0.0010947027322743513,0.99999950000025,0,0.0,0.24999996875000394,0.49999987500003124,2
42,1.0,0,0,3,285.9266666666667,857.78,3,2,2,0.25,0.6666664444445185,0.002331600174483434,0.33333322222225925,0,0.0,0.24999996875000394,0.399999920000016,1
50,0.0,0,1,4,314.1825,1256.73,4,4,2,0.25,0.49999987500003124,0.0015914317302909678,0.24999993750001562,0,0.0,0.4999999375000079,0.4999999375000079,4
43,0.0,1,1,3,334.19,1002.5699999999999,3,2,2,0.25,0.6666664444445185,0.00199487317394808,0.6666664444445185,0,0.0,0.24999996875000394,0.399999920000016,1
51,0.0,0,1,2,302.25,1209.0,4,4,1,0.125,0.24999993750001562,0.00082712985870378,0.7499998125000469,0,0.0,0.4999999375000079,0.4999999375000079,4
34,0.0,1,0,3,435.85999999999996,1307.58,3,4,1,0.125,0.33333322222225925,0.0007647715621493357,0.6666664444445185,0,0.0,0.3749999531250059,0.57142848979593,4
44,0.0,0,0,4,449.8525,1799.41,4,4,2,0.25,0.49999987500003124,0.0011114754274392854,0.49999987500003124,0,0.0,0.4999999375000079,0.4999999375000079,4
39,0.0,0,0,2,357.13,714.26,2,3,1,0.125,0.499999750000125,0.0014000503998543243,0.0,0,0.0,0.24999996875000394,0.599999880000024,2
40,0.0,1,0,3,603.5966666666667,1810.79,3,3,2,0.25,0.6666664444445185,0.0011044903047263954,0.33333322222225925,0,0.0,0.3749999531250059,0.49999991666668053,1
53,0.0,1,0,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9999990000010001,2
36,0.0,0,0,2,83.02,166.04,2,3,0,0.0,0.0,0.0,0.499999750000125,0,0.0,0.24999996875000394,0.599999880000024,2
61,0.0,1,0,1,1927.85,3855.7,2,2,2,0.25,0.99999950000025,0.0005187125553028731,0.0,1,0.24999993750001562,0.24999996875000394,0.49999987500003124,7
40,0.0,0,1,3,518.2033333333333,1554.61,3,3,1,0.125,0.33333322222225925,0.0006432481454234514,0.33333322222225925,0,0.0,0.3749999531250059,0.49999991666668053,4
30,0.0,0,0,3,185.67666666666665,557.03,3,2,0,0.0,0.0,0.0,0.6666664444445185,0,0.0,0.24999996875000394,0.399999920000016,2
40,0.0,1,1,3,148.135,592.54,4,4,2,0.2222222222222222,0.49999987500003124,0.0033752995521394344,0.9999997500000625,0,0.0,0.44444439506173394,0.4999999375000079,4
41,0.0,0,0,3,443.16333333333336,1329.49,3,2,2,0.2,0.6666664444445185,0.0015043362481069159,0.33333322222225925,0,0.0,0.19999998000000202,0.399999920000016,1
33,0.0,0,0,3,442.26,1326.78,3,3,2,0.25,0.6666664444445185,0.0015074089136801812,1.333332888889037,0,0.0,0.3749999531250059,0.49999991666668053,1
55,0.0,1,1,3,214.29666666666665,642.89,3,4,1,0.125,0.33333322222225925,0.0015554760510266515,0.9999996666667778,0,0.0,0.3749999531250059,0.57142848979593,4
59,0.0,0,0,3,318.17333333333335,954.52,3,3,1,0.125,0.33333322222225925,0.0010476469837744134,0.9999996666667778,0,0.0,0.3749999531250059,0.49999991666668053,4
51,0.0,1,0,3,110.25,330.75,3,2,2,0.25,0.6666664444445185,0.006046863171438055,0.33333322222225925,0,0.0,0.24999996875000394,0.399999920000016,1
41,0.0,0,0,4,272.23,1088.92,4,4,1,0.1111111111111111,0.24999993750001562,0.0009183411077780358,0.49999987500003124,0,0.0,0.44444439506173394,0.4999999375000079,4
43,0.0,0,0,4,492.49,1969.96,4,3,1,0.125,0.24999993750001562,0.0005076245200371456,0.7499998125000469,0,0.0,0.24999996875000394,0.4285713673469475,4
72,0.0,1,0,1,275.64,275.64,1,0,1,0.1111111111111111,0.9999990000010001,0.0036279204628213596,0.9999990000010001,0,0.0,0.0,0.0,0
49,0.0,0,0,2,379.04333333333335,1137.13,3,5,2,0.25,0.6666664444445185,0.0017588138543888437,0.33333322222225925,0,0.0,0.3749999531250059,0.6249999218750099,4
39,1.0,0,1,2,355.885,711.77,2,1,1,0.125,0.499999750000125,0.0014049482256839312,0.0,0,0.0,0.0,0.33333322222225925,2
55,0.0,1,1,3,216.54999999999998,649.65,3,3,3,0.375,0.9999996666667778,0.004617871154286353,0.6666664444445185,0,0.0,0.3749999531250059,0.49999991666668053,1
30,0.0,0,0,1,377.7,377.7,1,2,1,0.125,0.9999990000010001,0.002647603911443993,0.9999990000010001,0,0.0,0.12499998437500197,0.6666664444445185,2
29,0.0,0,0,1,1790.06,1790.06,1,1,0,0.0,0.0,0.0,0.9999990000010001,0,0.0,0.09999999000000101,0.499999750000125,2
60,1.0,0,1,2,198.32500000000002,396.65000000000003,2,2,1,0.125,0.499999750000125,0.002521114326178963,0.499999750000125,0,0.0,0.12499998437500197,0.49999987500003124,2
47,1.0,1,0,3,340.71666666666664,1022.15,3,2,3,0.375,0.9999996666667778,0.0029349899692462066,0.0,0,0.0,0.24999996875000394,0.399999920000016,1
47,0.0,1,1,2,625.1600000000001,1250.3200000000002,2,5,1,0.125,0.499999750000125,0.0007997952517757091,0.0,0,0.0,0.24999996875000394,0.7142856122449125,2
45,0.0,1,1,1,130.66,130.66,1,2,2,0.25,1.9999980000020001,0.015306903296288817,0.9999990000010001,0,0.0,0.12499998437500197,0.6666664444445185,1
37,0.0,1,0,2,859.9100000000001,1719.8200000000002,2,2,1,0.125,0.499999750000125,0.0005814561985664451,0.99999950000025,0,0.0,0.24999996875000394,0.49999987500003124,2
55,1.0,1,0,4,550.355,2201.42,4,4,2,0.25,0.49999987500003124,0.0009085045103122056,0.24999993750001562,0,0.0,0.4999999375000079,0.4999999375000079,4
44,0.0,1,1,2,455.06000000000006,910.1200000000001,2,2,2,0.25,0.99999950000025,0.0021975124135306195,0.99999950000025,0,0.0,0.24999996875000394,0.49999987500003124,1
44,1.0,0,0,2,189.28000000000003,378.56000000000006,2,4,2,0.25,0.99999950000025,0.0052831783461454495,0.499999750000125,0,0.0,0.24999996875000394,0.6666665555555741,1
60,0.0,1,1,1,156.24,156.24,1,1,2,0.25,1.9999980000020001,0.012800819170501668,0.0,0,0.0,0.12499998437500197,0.499999750000125,1
44,0.0,0,0,3,385.8666666666666,1157.6,3,3,2,0.2222222222222222,0.6666664444445185,0.0017277125071460673,0.6666664444445185,0,0.0,0.33333329629630043,0.49999991666668053,1
45,0.0,1,1,2,2995.0533333333333,8985.16,3,3,1,0.125,0.33333322222225925,0.00011129462356693764,2.9999990000003334,1,0.16666663888889352,0.24999996875000394,0.49999991666668053,5
43,0.0,0,0,4,444.11999999999995,2664.72,6,6,1,0.1111111111111111,0.16666663888889352,0.00037527394984265746,0.16666663888889352,0,0.0,0.6666665925926009,0.4999999583333368,4
76,0.0,1,0,0,0.0,0.0,0,1,2,0.25,2000000.0,2000000.0,0.0,0,0.0,0.0,0.9999990000010001,6
56,0.0,1,1,3,1123.0466666666669,3369.1400000000003,3,4,1,0.1111111111111111,0.33333322222225925,0.0002968116491755131,0.6666664444445185,0,0.0,0.33333329629630043,0.57142848979593,4
26,0.0,0,0,2,724.905,1449.81,2,1,1,0.125,0.499999750000125,0.0006897455523897989,0.499999750000125,0,0.0,0.12499998437500197,0.33333322222225925,2
29,0.0,0,0,3,462.33000000000004,1849.3200000000002,4,5,2,0.25,0.49999987500003124,0.0010814785969537565,0.49999987500003124,0,0.0,0.4999999375000079,0.5555554938271674,4
58,0.0,1,0,1,223.11333333333334,669.34,3,4,2,0.25,0.6666664444445185,0.0029880180431648817,0.0,1,0.1428571224489825,0.3749999531250059,0.57142848979593,7
37,0.0,0,1,1,455.43,455.43,1,3,2,0.25,1.9999980000020001,0.0043914542204258515,0.9999990000010001,0,0.0,0.12499998437500197,0.7499998125000469,1
43,0.0,1,1,1,470.9,470.9,1,1,1,0.125,0.9999990000010001,0.002123593115048645,0.0,0,0.0,0.12499998437500197,0.499999750000125,2
39,0.0,0,0,2,357.78499999999997,715.5699999999999,2,3,0,0.0,0.0,0.0,0.0,0,0.0,0.12499998437500197,0.599999880000024,2
54,0.0,1,1,2,673.595,1347.19,2,2,1,0.125,0.499999750000125,0.0007422857943257551,0.0,0,0.0,0.24999996875000394,0.49999987500003124,2
44,0.0,1,0,2,384.15,768.3,2,5,0,0.0,0.0,0.0,0.0,0,0.0,0.24999996875000394,0.7142856122449125,2
23,0.0,0,0,2,255.135,510.27,2,2,3,0.3,1.499999250000375,0.005879240390618221,0.99999950000025,0,0.0,0.19999998000000202,0.49999987500003124,1
49,0.0,1,0,3,167.78333333333333,503.35,3,3,1,0.125,0.33333322222225925,0.0019866891785304676,0.6666664444445185,0,0.0,0.3749999531250059,0.49999991666668053,4
44,1.0,1,0,3,343.99,1031.97,3,4,1,0.125,0.33333322222225925,0.000969020416321191,0.6666664444445185,0,0.0,0.3749999531250059,0.57142848979593,4
44,0.0,0,1,4,522.04,2088.16,4,3,1,0.125,0.24999993750001562,0.0004788905062452636,0.24999993750001562,0,0.0,0.24999996875000394,0.4285713673469475,4
27,1.0,0,1,1,713.0,713.0,1,2,0,0.0,0.0,0.0,0.9999990000010001,0,0.0,0.12499998437500197,0.6666664444445185,2
42,0.0,1,1,2,774.165,1548.33,2,2,3,0.375,1.499999250000375,0.0019375714466957487,0.0,0,0.0,0.12499998437500197,0.49999987500003124,1
19,0.0,0,0,3,433.42,1300.26,3,2,0,0.0,0.0,0.0,0.33333322222225925,0,0.0,0.24999996875000394,0.399999920000016,2
52,0.0,1,0,4,562.8075,2251.23,4,4,0,0.0,0.0,0.0,0.7499998125000469,0,0.0,0.4999999375000079,0.4999999375000079,4
25,0.0,0,0,0,0.0,0.0,0,1,3,0.375,3000000.0,3000000.0,0.0,0,0.0,0.0,0.9999990000010001,6
38,1.0,0,1,4,412.2025,1648.81,4,3,2,0.25,0.49999987500003124,0.001212996038832251,0.49999987500003124,0,0.0,0.3749999531250059,0.4285713673469475,4
23,0.0,1,0,2,633.905,1267.81,2,2,1,0.125,0.499999750000125,0.0007887617223489626,1.9999990000005,0,0.0,0.24999996875000394,0.49999987500003124,2
53,0.0,0,0,4,490.61249999999995,1962.4499999999998,4,4,0,0.0,0.0,0.0,0.49999987500003124,0,0.0,0.3749999531250059,0.4999999375000079,4
47,0.0,0,0,4,574.1725,2296.69,4,4,1,0.125,0.24999993750001562,0.00043540921916522947,0.24999993750001562,0,0.0,0.4999999375000079,0.4999999375000079,4
43,0.0,1,0,3,169.58666666666667,508.76,3,4,1,0.125,0.33333322222225925,0.0019655633265870678,0.6666664444445185,0,0.0,0.3749999531250059,0.57142848979593,4
38,0.0,1,0,4,439.295,1757.18,4,3,2,0.25,0.49999987500003124,0.0011381873222218626,0.7499998125000469,0,0.0,0.3749999531250059,0.4285713673469475,4
33,0.0,0,0,2,426.76,853.52,2,2,1,0.125,0.499999750000125,0.0011716187070348455,0.99999950000025,0,0.0,0.12499998437500197,0.49999987500003124,2
43,0.0,0,0,4,391.9375,1567.75,4,4,0,0.0,0.0,0.0,0.0,0,0.0,0.4999999375000079,0.4999999375000079,4
57,0.0,1,0,4,378.702,1893.51,5,6,1,0.125,0.199999960000008,0.0005281197350274782,0.799999840000032,0,0.0,0.6249999218750099,0.5454544958677732,4
59,0.0,1,0,3,641.3833333333333,1924.15,3,3,1,0.1111111111111111,0.33333322222225925,0.0005197100015488865,0.9999996666667778,0,0.0,0.22222219753086697,0.49999991666668053,4
43,0.0,0,0,3,495.6166666666666,1486.85,3,3,3,0.375,0.9999996666667778,0.0020176884002974823,0.6666664444445185,0,0.0,0.3749999531250059,0.49999991666668053,1
73,0.0,1,0,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9999990000010001,2
56,0.0,1,0,2,289.78,579.56,2,3,1,0.125,0.499999750000125,0.0017254468877675362,0.499999750000125,0,0.0,0.24999996875000394,0.599999880000024,2
37,0.0,0,0,4,527.79,2111.16,4,3,2,0.2,0.49999987500003124,0.0009473464820537779,0.0,0,0.0,0.299999970000003,0.4285713673469475,4
45,0.0,0,0,0,0.0,0.0,0,0,2,0.25,2000000.0,2000000.0,0.0,0,0.0,0.0,0.0,3
56,1.0,0,0,4,620.605,2482.42,4,5,1,0.125,0.24999993750001562,0.0004028327195225495,0.49999987500003124,0,0.0,0.3749999531250059,0.5555554938271674,4
41,0.0,0,0,4,1135.84,4543.36,4,4,2,0.25,0.49999987500003124,0.00044020284537430387,0.7499998125000469,0,0.0,0.4999999375000079,0.4999999375000079,4
25,1.0,0,0,1,93.57499999999999,187.14999999999998,2,2,2,0.25,0.99999950000025,0.010686614957592227,0.99999950000025,0,0.0,0.12499998437500197,0.49999987500003124,1
43,1.0,0,1,3,311.97,1247.88,4,4,1,0.125,0.24999993750001562,0.000801359104399975,0.0,0,0.0,0.4999999375000079,0.4999999375000079,4
40,0.0,1,1,2,858.5333333333333,2575.6,3,2,0,0.0,0.0,0.0,0.6666664444445185,0,0.0,0.24999996875000394,0.399999920000016,2
22,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
58,0.0,0,0,5,538.756,2693.7799999999997,5,5,2,0.25,0.399999920000016,0.0007424511278788725,0.99999980000004,0,0.0,0.6249999218750099,0.499999950000005,4
36,0.0,0,0,2,1875.4633333333331,5626.389999999999,3,3,2,0.25,0.6666664444445185,0.0003554677154702273,0.6666664444445185,1,0.16666663888889352,0.3749999531250059,0.49999991666668053,7
56,0.0,1,0,3,113.2,339.6,3,3,2,0.2857142857142857,0.6666664444445185,0.005889281490314247,0.6666664444445185,0,0.0,0.4285713673469475,0.49999991666668053,1
